Mashine_code,E_TIME,INGOT_ID,LOT_ID,BRICK_ID,WIRESAW_TOOL_ID,WAFER_ID,BIN_NUM,SORTING_NAME,CSI_left,CSI_right,CSI_front,CSI_rear,TMEAN,TMIN,TMAX,TTV,ETV,ETTV,RMEAN,RMAX,RMIN,"SMART1 GROOVE","SMART1 Surfce GROOVE",STEP,BOW,WARP,PN_TYPE,"SMART2 GROOVE","SMART2 Surface GROOVE",STAIN_TOP,STAIN_BTM,top_chip,btm_chip,WIDTH,LENGTH,DIAMETER_45,DIAMETER_135,Chamfer_TL,Chamfer_TR,Chamfer_BL,Chamfer_BR,RECTANGULARITY_TL,RECTANGULARITY_TR,RECTANGULARITY_BL,RECTANGULARITY_BR,ChamferX_TL,ChamferX_TR,ChamferX_BR,ChamferX_BL,ChamferY_TL,ChamferY_TR,ChamferY_BR,ChamferY_BL,Pinhole,Crack,Inclusion,RECIPE
"FAB2-Tool52 2-A1","20190628 11:33:40",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2327,7," A+",0,0,0,0,180.232,176.679,185.193,8.515,,,1.475,1.552,1.408,12.343,10.806,13.443,11.726,22.563,,,,0,0,0,0,156.930,156.980,220.236,220.361,1.637,1.546,1.573,1.629,-0.045,0.037,0.007,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:41",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2328,7," A+",0,0,0,0,181.306,178.197,184.546,6.349,,,1.487,1.558,1.404,12.026,11.594,15.045,10.413,22.169,,,,0,0,0,0,156.926,156.978,220.233,220.343,1.649,1.544,1.579,1.622,-0.044,0.037,0.007,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:41",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2329,7," A+",0,0,0,0,181.091,176.138,187.58,11.441,,,1.478,1.536,1.419,14.687,10.888,19.686,12.141,22.596,,,,0,0,0,0,156.930,156.980,220.242,220.336,1.655,1.552,1.584,1.632,-0.039,0.036,0.007,-0.004,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:42",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2330,7," A+",0,0,0,0,180.189,176.462,184.279,7.817,,,1.475,1.537,1.412,9.688,10.313,11.660,9.052,25.793,,,,0,0,0,0,156.927,156.977,220.255,220.327,1.664,1.546,1.552,1.616,-0.041,0.027,0.02,-0.005,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:42",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2331,7," A+",0,0,0,0,182.786,176.238,188.104,11.867,,,1.477,1.528,1.412,8.832,9.893,9.507,14.335,21.860,,,,0,0,0,0,156.926,156.977,220.236,220.355,1.632,1.545,1.565,1.616,-0.048,0.039,0.007,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:43",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2332,7," A+",0,0,0,0,176.875,171.201,181.026,9.824,,,1.557,1.627,1.486,8.360,10.446,9.338,10.826,22.190,,,,0,0,0,0,156.932,156.980,220.239,220.342,1.656,1.534,1.596,1.628,-0.047,0.04,0.007,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:43",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2333,7," A+",0,0,0,0,180.805,177.355,183.31,5.956,,,1.476,1.565,1.392,6.205,10.803,7.142,11.252,21.994,,,,0,0,0,0,156.928,156.978,220.231,220.341,1.655,1.548,1.567,1.627,-0.045,0.037,0.007,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:44",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2334,7," A+",0,0,0,0,183.039,177.826,188.042,10.216,,,1.487,1.550,1.434,7.489,10.605,7.979,13.510,21.366,,,,0,0,0,0,156.932,156.979,220.234,220.350,1.647,1.556,1.560,1.628,-0.044,0.036,0.009,-0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:44",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2335,7," A+",0,0,0,0,179.021,175.564,183.246,7.682,,,1.485,1.543,1.419,4.037,10.436,6.778,12.272,22.749,,,,0,0,0,0,156.934,156.982,220.243,220.361,1.647,1.542,1.561,1.618,-0.047,0.041,0.005,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:45",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2336,7," A+",0,0,0,0,180.238,177.004,183.975,6.971,,,1.483,1.559,1.422,9.897,11.611,14.536,10.965,23.678,,,,0,0,0,0,156.927,156.977,220.237,220.334,1.661,1.539,1.586,1.620,-0.043,0.038,0.008,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:45",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2337,7," A+",0,0,0,0,181.397,176.524,185.885,9.361,,,1.478,1.519,1.417,9.257,10.270,12.342,11.988,20.856,,,,0,0,0,0,156.928,156.977,220.234,220.333,1.660,1.540,1.584,1.622,-0.047,0.04,0.009,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:43",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2338,3," CHIP",0,0,0,0,179.731,174.976,183.114,8.138,,,1.483,1.531,1.420,11.251,10.255,14.618,12.504,22.082,,,,0,0,0,1,156.928,156.981,220.242,220.346,1.646,1.549,1.583,1.618,-0.043,0.036,0.006,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:46",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2339,7," A+",0,0,0,0,181.139,177.754,184.615,6.861,,,1.491,1.550,1.429,6.241,9.828,8.913,11.230,22.873,,,,0,0,0,0,156.925,156.977,220.233,220.359,1.644,1.542,1.553,1.615,-0.049,0.045,0.004,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:47",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2340,7," A+",0,0,0,0,180.738,175.963,183.448,7.485,,,1.476,1.533,1.416,3.536,10.256,5.741,12.370,20.677,,,,0,0,0,0,156.925,156.976,220.236,220.349,1.648,1.541,1.574,1.608,-0.047,0.041,0.005,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:47",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2341,7," A+",0,0,0,0,180.337,175.571,184.19,8.619,,,1.478,1.535,1.422,7.046,10.717,9.707,11.112,23.419,,,,0,0,0,0,156.930,156.980,220.231,220.340,1.664,1.556,1.590,1.620,-0.047,0.04,0.008,-0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:48",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2342,7," A+",0,0,0,0,180.934,177.348,184.958,7.610,,,1.513,1.587,1.431,9.867,9.870,12.758,11.789,22.537,,,,0,0,0,0,156.930,156.981,220.234,220.345,1.657,1.554,1.580,1.621,-0.046,0.039,0.006,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:48",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2343,7," A+",0,0,0,0,178.784,175.55,183.337,7.787,,,1.475,1.523,1.424,12.371,9.880,16.261,11.624,23.373,,,,0,0,0,0,156.930,156.982,220.250,220.365,1.640,1.531,1.556,1.610,-0.045,0.038,0.007,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:49",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2344,7," A+",0,0,0,0,180.891,177.347,184.295,6.948,,,1.480,1.520,1.402,10.027,10.658,10.827,10.785,22.651,,,,0,0,0,0,156.929,156.981,220.246,220.351,1.648,1.539,1.585,1.610,-0.047,0.041,0.006,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:49",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2345,7," A+",0,0,0,0,181.970,176.62,186.042,9.422,,,1.489,1.535,1.451,9.459,10.580,10.959,11.824,22.363,,,,0,0,0,0,156.927,156.979,220.234,220.340,1.655,1.551,1.583,1.608,-0.049,0.043,0.005,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:50",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2346,7," A+",0,0,0,0,178.835,175.243,184.696,9.454,,,1.470,1.513,1.409,5.552,9.794,6.557,10.895,21.738,,,,0,0,0,0,156.926,156.976,220.229,220.342,1.652,1.559,1.584,1.609,-0.049,0.042,0.007,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:50",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2347,7," A+",0,0,0,0,181.010,178.143,184.409,6.266,,,1.482,1.539,1.406,5.214,9.815,6.411,11.239,22.412,,,,0,0,0,0,156.927,156.983,220.238,220.358,1.654,1.552,1.559,1.610,-0.049,0.042,0.004,0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:51",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2348,7," A+",0,0,0,0,179.419,174.342,183.348,9.006,,,1.488,1.526,1.401,10.553,9.946,14.427,14.787,20.312,,,,0,0,0,0,156.916,156.971,220.222,220.349,1.622,1.543,1.574,1.600,-0.048,0.045,0.006,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:52",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2349,7," A+",0,0,0,0,181.101,177.12,184.918,7.798,,,1.482,1.553,1.424,5.136,10.480,7.214,10.711,23.123,,,,0,0,0,0,156.930,156.980,220.252,220.344,1.639,1.539,1.598,1.593,-0.04,0.04,0.001,-0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:52",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2350,7," A+",0,0,0,0,180.000,176.623,182.76,6.137,,,1.477,1.529,1.424,5.021,11.085,5.296,10.938,23.018,,,,0,0,0,0,156.928,156.982,220.235,220.345,1.650,1.559,1.584,1.611,-0.048,0.042,0.004,0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:53",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2351,7," A+",0,0,0,0,179.857,175.825,186.314,10.489,,,1.477,1.534,1.414,7.533,10.007,10.799,11.603,22.751,,,,0,0,0,0,156.927,156.981,220.232,220.348,1.641,1.560,1.573,1.615,-0.045,0.038,0.005,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:53",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2352,7," A+",0,0,0,0,180.428,177.419,183.408,5.989,,,1.484,1.530,1.417,4.642,10.730,6.720,11.671,23.101,,,,0,0,0,0,156.932,156.987,220.254,220.361,1.637,1.551,1.566,1.604,-0.047,0.037,0.008,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:54",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2353,7," A+",0,0,0,0,180.967,176.597,184.339,7.742,,,1.481,1.527,1.417,4.197,9.678,5.154,17.384,21.900,,,,0,0,0,0,156.932,156.987,220.260,220.355,1.623,1.540,1.586,1.601,-0.044,0.036,0.009,-0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:54",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2354,7," A+",0,0,0,0,178.493,175.582,183.592,8.010,,,1.499,1.560,1.444,3.744,10.078,4.918,9.817,22.378,,,,0,0,0,0,156.927,156.982,220.246,220.335,1.644,1.553,1.589,1.609,-0.044,0.036,0.01,-0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:55",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2355,7," A+",0,0,0,0,181.879,178.444,184.458,6.014,,,1.478,1.528,1.412,5.252,9.816,6.963,10.362,23.427,,,,0,0,0,0,156.933,156.984,220.248,220.339,1.653,1.554,1.589,1.615,-0.043,0.033,0.01,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:55",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2356,7," A+",0,0,0,0,181.674,177.11,189.247,12.137,,,1.483,1.558,1.417,7.434,9.377,10.538,12.102,22.389,,,,0,0,0,0,156.926,156.978,220.244,220.344,1.645,1.543,1.570,1.616,-0.046,0.038,0.01,-0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:56",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2357,7," A+",0,0,0,0,180.204,176.704,183.729,7.025,,,1.507,1.580,1.417,4.346,10.402,6.776,10.422,22.067,,,,0,0,0,0,156.928,156.980,220.254,220.344,1.640,1.545,1.587,1.597,-0.044,0.035,0.008,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:56",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2358,7," A+",0,0,0,0,179.018,173.655,185.15,11.495,,,1.496,1.532,1.442,4.042,9.697,5.923,11.168,22.975,,,,0,0,0,0,156.928,156.982,220.249,220.342,1.640,1.535,1.597,1.612,-0.049,0.04,0.009,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:57",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2359,7," A+",0,0,0,0,180.979,177.939,184.935,6.997,,,1.478,1.536,1.413,4.107,10.168,4.998,13.435,22.429,,,,0,0,0,0,156.933,156.983,220.244,220.341,1.652,1.560,1.591,1.612,-0.044,0.035,0.01,-0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:57",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2360,7," A+",0,0,0,0,180.266,176.885,186.396,9.511,,,1.485,1.539,1.428,9.580,10.072,11.513,10.878,21.341,,,,0,0,0,0,156.927,156.981,220.243,220.343,1.652,1.557,1.570,1.604,-0.048,0.039,0.009,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:58",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2361,7," A+",0,0,0,0,179.760,175.555,183.663,8.108,,,1.489,1.551,1.432,9.855,9.787,13.243,10.875,22.503,,,,0,0,0,0,156.927,156.981,220.251,220.342,1.649,1.554,1.575,1.594,-0.042,0.035,0.005,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:58",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2362,7," A+",0,0,0,0,180.773,178.477,183.713,5.236,,,1.534,1.604,1.464,8.297,10.208,11.589,10.230,22.993,,,,0,0,0,0,156.929,156.982,220.250,220.344,1.627,1.540,1.607,1.604,-0.048,0.041,0.006,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:59",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2363,7," A+",0,0,0,0,180.536,174.703,184.434,9.731,,,1.537,1.588,1.473,8.781,9.680,13.264,10.843,23.697,,,,0,0,0,0,156.930,156.984,220.239,220.340,1.646,1.556,1.594,1.611,-0.047,0.039,0.003,0.005,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:33:59",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2364,7," A+",0,0,0,0,180.182,177.233,182.521,5.288,,,1.491,1.540,1.421,6.502,10.838,8.176,11.072,23.936,,,,0,0,0,0,156.928,156.984,220.244,220.338,1.647,1.560,1.595,1.608,-0.044,0.033,0.008,0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:00",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2365,7," A+",0,0,0,0,180.637,176.897,185.99,9.093,,,1.498,1.563,1.436,6.208,10.110,10.288,12.422,24.225,,,,0,0,0,0,156.926,156.982,220.244,220.349,1.638,1.549,1.574,1.600,-0.046,0.039,0.006,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:00",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2366,7," A+",0,0,0,0,181.730,177.657,185.938,8.281,,,1.487,1.531,1.420,5.022,10.059,7.689,10.843,21.822,,,,0,0,0,0,156.928,156.980,220.245,220.341,1.630,1.550,1.594,1.597,-0.047,0.042,0.005,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:02",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2367,7," A+",0,0,0,0,179.745,176.143,184.16,8.018,,,1.484,1.524,1.409,6.640,9.929,9.793,9.886,21.218,,,,0,0,0,0,156.924,156.982,220.241,220.335,1.654,1.550,1.596,1.604,-0.047,0.039,0.007,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:02",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2368,7," A+",0,0,0,0,181.417,177.575,185.232,7.657,,,1.544,1.622,1.472,4.108,12.170,6.486,10.523,22.070,,,,0,0,0,0,156.927,156.982,220.239,220.343,1.646,1.555,1.586,1.598,-0.046,0.039,0.005,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:03",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2369,7," A+",0,0,0,0,178.845,175.171,184.591,9.420,,,1.481,1.523,1.430,4.049,11.430,6.543,12.101,23.264,,,,0,0,0,0,156.929,156.985,220.250,220.357,1.627,1.562,1.572,1.599,-0.05,0.042,0.007,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:03",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2370,7," A+",0,0,0,0,179.546,176.224,183.618,7.394,,,1.480,1.535,1.408,4.522,9.811,5.208,13.563,21.300,,,,0,0,0,0,156.926,156.984,220.256,220.341,1.628,1.541,1.611,1.592,-0.048,0.038,0.008,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:04",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2371,7," A+",0,0,0,0,181.383,178.516,185.282,6.766,,,1.550,1.623,1.478,5.984,10.406,8.066,11.635,22.114,,,,0,0,0,0,156.933,156.988,220.263,220.343,1.639,1.537,1.605,1.600,-0.044,0.035,0.008,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:04",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2372,7," A+",0,0,0,0,180.127,176.904,183.418,6.514,,,1.496,1.556,1.440,11.377,10.482,14.852,11.458,22.363,,,,0,0,0,0,156.924,156.984,220.252,220.332,1.648,1.555,1.601,1.597,-0.042,0.035,0.007,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:05",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2373,7," A+",0,0,0,0,182.482,177.953,187.045,9.091,,,1.492,1.547,1.432,10.982,11.398,12.499,9.204,24.874,,,,0,0,0,0,156.930,156.985,220.253,220.354,1.641,1.555,1.579,1.587,-0.047,0.041,0.004,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:05",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2374,7," A+",0,0,0,0,181.249,175.836,185.275,9.439,,,1.488,1.541,1.441,8.586,11.097,10.855,15.691,23.137,,,,0,0,0,0,156.927,156.983,220.258,220.348,1.624,1.542,1.600,1.578,-0.045,0.038,0.007,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:06",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2375,7," A+",0,0,0,0,179.078,173.96,184.993,11.033,,,1.505,1.560,1.440,3.912,9.878,5.340,11.140,21.011,,,,0,0,0,0,156.927,156.985,220.257,220.337,1.633,1.537,1.619,1.593,-0.05,0.043,0.011,-0.004,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:06",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2376,7," A+",0,0,0,0,179.937,177.395,184.37,6.976,,,1.491,1.545,1.422,7.736,11.613,7.902,13.366,22.334,,,,0,0,0,0,156.927,156.986,220.251,220.339,1.642,1.552,1.602,1.595,-0.045,0.036,0.007,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:07",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2377,7," A+",0,0,0,0,181.243,177.598,184.926,7.327,,,1.564,1.619,1.512,11.957,11.857,15.830,9.963,21.802,,,,0,0,0,0,156.924,156.984,220.245,220.340,1.634,1.561,1.598,1.589,-0.046,0.041,0.005,-0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:05",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2378,3," CHIP",0,0,0,0,180.786,177.661,184.767,7.106,,,1.497,1.541,1.443,8.763,10.255,11.399,12.115,20.675,,,,0,0,1,0,156.928,156.983,220.253,220.351,1.639,1.545,1.582,1.583,-0.047,0.044,0.003,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:08",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2379,7," A+",0,0,0,0,179.895,176.249,183.263,7.014,,,1.499,1.563,1.436,8.964,10.174,11.737,9.820,21.532,,,,0,0,0,0,156.932,156.990,220.260,220.361,1.610,1.543,1.612,1.590,-0.049,0.042,0.005,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:08",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2380,7," A+",0,0,0,0,180.364,176.807,184.892,8.085,,,1.491,1.543,1.425,6.753,11.611,7.738,10.386,20.942,,,,0,0,0,0,156.931,156.988,220.279,220.330,1.628,1.547,1.609,1.595,-0.038,0.028,0.017,-0.006,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:09",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2381,7," A+",0,0,0,0,180.933,177.421,184.277,6.856,,,1.554,1.596,1.486,6.948,12.544,10.615,9.504,23.037,,,,0,0,0,0,156.931,156.987,220.258,220.343,1.642,1.550,1.604,1.578,-0.047,0.04,0.007,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:09",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2382,7," A+",0,0,0,0,179.920,177.214,183.556,6.342,,,1.494,1.545,1.440,4.242,12.723,5.229,13.199,22.976,,,,0,0,0,0,156.928,156.985,220.265,220.351,1.633,1.538,1.575,1.578,-0.047,0.038,0.007,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:10",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2383,7," A+",0,0,0,0,179.247,176.5,182.895,6.395,,,1.509,1.551,1.448,3.584,11.869,4.170,9.404,23.247,,,,0,0,0,0,156.932,156.992,220.272,220.351,1.625,1.537,1.607,1.591,-0.043,0.037,0.004,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:12",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2384,7," A+",0,0,0,0,180.926,177.676,184.65,6.974,,,1.503,1.547,1.433,3.610,10.994,4.440,10.478,21.268,,,,0,0,0,0,156.931,156.990,220.267,220.350,1.610,1.539,1.624,1.596,-0.046,0.037,0.008,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:14",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2385,7," A+",0,0,0,0,181.822,178.299,187.155,8.856,,,1.522,1.590,1.462,5.615,10.525,6.210,13.792,23.023,,,,0,0,0,0,156.926,156.987,220.257,220.338,1.624,1.555,1.610,1.584,-0.045,0.037,0.006,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:14",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2386,7," A+",0,0,0,0,179.218,175.516,184.131,8.615,,,1.504,1.570,1.444,8.036,10.252,9.941,9.248,22.928,,,,0,0,0,0,156.931,156.990,220.271,220.348,1.638,1.552,1.594,1.575,-0.045,0.038,0.008,-0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:15",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2387,7," A+",0,0,0,0,181.233,177.894,185.097,7.203,,,1.507,1.570,1.438,8.326,10.550,10.196,8.552,22.823,,,,0,0,0,0,156.928,156.983,220.260,220.338,1.635,1.539,1.607,1.582,-0.047,0.04,0.007,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:34:16",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,2388,7," A+",0,0,0,0,181.441,177.261,185.976,8.715,,,1.510,1.584,1.436,9.982,10.289,13.075,10.515,22.862,,,,0,0,0,0,156.929,156.989,220.270,220.345,1.617,1.533,1.628,1.585,-0.045,0.037,0.005,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
